,model_id,task,train length,test length,batch_size,lr,data_seed,model_seed,target_layer,operation,probe index,mask_init,model path,train loss,test loss,knn dev acc,dev majority acc,knn test acc,test majority acc,full model knn dev acc,full model knn test acc,L0 Norm,L0 Max, vanilla acc Male IID, ablated acc Male IID,random ablate acc mean Male IID,random ablate acc std Male IID, vanilla acc Male Gen, ablated acc Male Gen,random ablate acc mean Male Gen,random ablate acc std Male Gen, vanilla acc Female IID, ablated acc Female IID,random ablate acc mean Female IID,random ablate acc std Female IID, vanilla acc Female Gen, ablated acc Female Gen,random ablate acc mean Female Gen,random ablate acc std Female Gen
12,18007c68-6b8c-45e2-a72f-20125feb0da2,reflexive,2000,1000,500,0.001,0,0,6,attn,-1,0.0,gpt2,0.5489572733640671,0.549117922782898,0.9224224224224224,0.4804804804804805,0.925,0.491,0.6126126126126126,0.629,177408.0,2359296,0.444,0.43,0.47739999999999994,0.02048999755978511,0.9714285714285714,0.9785714285714285,0.9914285714285714,0.006998542122237667,0.402,0.404,0.42140000000000005,0.021592591322025248,0.9857142857142858,0.9428571428571428,0.9785714285714286,0.011952286093343933
13,bc81d311-32f1-4b81-84ed-8d951c38a3a2,reflexive,2000,1000,500,0.001,0,0,6,mlp,-1,0.0,gpt2,0.2967417910695076,0.29463401436805725,1.0,0.4804804804804805,1.0,0.491,0.7347347347347347,0.739,551424.0,4718592,0.611,0.65,0.5968,0.04471867618791953,0.9857142857142858,0.9785714285714285,0.9742857142857144,0.007284313590846845,0.533,0.654,0.5157999999999999,0.006305553108173784,0.8785714285714286,0.9785714285714285,0.7714285714285715,0.0762648446573665
14,f512121a-f8ef-4d94-a586-4043a816394a,reflexive,2000,1000,500,0.001,0,0,7,attn,-1,0.0,gpt2,0.5163921341300011,0.5159378051757812,0.933933933933934,0.4804804804804805,0.932,0.491,0.7292292292292293,0.76,253440.0,2359296,0.491,0.523,0.5164,0.04050481452864584,0.6285714285714286,0.9071428571428571,0.7814285714285714,0.0823878334588355,0.54,0.638,0.6068,0.05234271678084734,0.8285714285714286,0.9571428571428572,0.9642857142857142,0.02515259551665576
15,0cf0fcb5-6704-4ebe-a070-ecb3e10cace0,reflexive,2000,1000,500,0.001,0,0,7,mlp,-1,0.0,gpt2,0.2966805547475815,0.2949874997138977,0.9934934934934935,0.4804804804804805,0.995,0.491,0.6951951951951952,0.708,560640.0,4718592,0.655,0.655,0.6504000000000001,0.022464193731358374,0.9714285714285714,0.9785714285714285,0.9814285714285715,0.01948311670997981,0.562,0.622,0.6278,0.017220917513303423,0.9142857142857143,0.9857142857142858,0.97,0.016536909861128903
16,c1202bf8-6503-4b4c-8d19-b2e507d71eec,reflexive,2000,1000,500,0.001,0,0,8,attn,-1,0.0,gpt2,0.5756393224000931,0.5769568085670471,0.9074074074074074,0.4804804804804805,0.908,0.491,0.6641641641641641,0.675,182784.0,2359296,0.572,0.541,0.6156,0.025358233376952765,0.9785714285714285,0.9642857142857143,0.9814285714285715,0.010690449676496985,0.512,0.512,0.5128,0.002039607805437116,0.5785714285714286,0.7071428571428572,0.5871428571428571,0.06298687910013887
17,d6b07849-8b11-4d0d-9a5d-1270091325b3,reflexive,2000,1000,500,0.001,0,0,8,mlp,-1,0.0,gpt2,0.292057640850544,0.28905901312828064,1.0,0.4804804804804805,1.0,0.491,0.7602602602602603,0.791,513792.0,4718592,0.643,0.697,0.6708000000000001,0.04394724109656941,0.9785714285714285,0.9714285714285714,0.9742857142857144,0.00857142857142857,0.51,0.514,0.5151999999999999,0.005564171097297428,0.5142857142857142,0.6142857142857143,0.6685714285714286,0.05082984821330624
18,57f95934-67cd-4569-b3b2-d97c866ca775,reflexive,2000,1000,500,0.001,0,0,9,attn,-1,0.0,gpt2,0.542707085609436,0.5415459871292114,0.928928928928929,0.4804804804804805,0.928,0.491,0.6251251251251251,0.646,317184.0,2359296,0.531,0.568,0.5822,0.03969584361113893,0.7785714285714286,0.95,0.9014285714285712,0.016536909861128886,0.514,0.522,0.5458,0.02401166383239611,0.6285714285714286,0.7142857142857143,0.7442857142857143,0.04458424724093495
19,feef6ae3-94cc-4fa1-a7f5-0dbdce85bd1d,reflexive,2000,1000,500,0.001,0,0,9,mlp,-1,0.0,gpt2,0.3017461821436882,0.3007839620113373,1.0,0.4804804804804805,1.0,0.491,0.7947947947947948,0.814,549888.0,4718592,0.755,0.674,0.7242,0.031134546728674273,1.0,1.0,0.9985714285714286,0.002857142857142847,0.527,0.517,0.5238,0.009987992791347027,0.8142857142857143,0.8428571428571429,0.8671428571428571,0.05337583340648401
20,bb709165-2132-4ac8-9d2e-727e63351286,reflexive,2000,1000,500,0.001,0,0,10,attn,-1,0.0,gpt2,0.5015547350049019,0.5048554837703705,0.913913913913914,0.4804804804804805,0.913,0.491,0.5920920920920921,0.612,311808.0,2359296,0.707,0.719,0.7106,0.03588091414666019,0.9857142857142858,0.9857142857142858,0.9885714285714287,0.0034992710611188135,0.577,0.593,0.5768000000000001,0.02955266485445938,0.8428571428571429,0.85,0.89,0.035742845723419424
21,fb0073f1-8736-4426-89a3-ca03daa7aebb,reflexive,2000,1000,500,0.001,0,0,10,mlp,-1,0.0,gpt2,0.3084924966096878,0.30687735974788666,0.9994994994994995,0.4804804804804805,0.999,0.491,0.7012012012012012,0.738,564480.0,4718592,0.629,0.662,0.6292000000000001,0.016963490206912034,0.9785714285714285,0.9785714285714285,0.9785714285714286,0.010101525445522118,0.533,0.569,0.5284,0.008039900496896719,0.8642857142857143,0.95,0.8528571428571429,0.03630932864896812
22,057f625a-173c-445e-b549-8e4266c69d51,reflexive,2000,1000,500,0.001,0,0,11,attn,-1,0.0,gpt2,0.6454137414693832,0.6463595926761627,0.7742742742742743,0.4804804804804805,0.791,0.491,0.5095095095095095,0.521,152064.0,2359296,0.757,0.701,0.7614000000000001,0.01048045800525913,0.9928571428571429,0.9785714285714285,0.9842857142857143,0.005345224838248517,0.517,0.517,0.5158,0.006046486583132395,0.8142857142857143,0.7785714285714286,0.8057142857142857,0.05371884479132335
23,a38e4421-b744-4ab3-a333-0e7a4ce6598f,reflexive,2000,1000,500,0.001,0,0,11,mlp,-1,0.0,gpt2,0.23829931393265724,0.23786518722772598,1.0,0.4804804804804805,1.0,0.491,0.6991991991991992,0.723,457728.0,4718592,0.673,0.68,0.6898,0.00788416133777077,0.9857142857142858,0.9714285714285714,0.9742857142857144,0.022857142857142885,0.574,0.584,0.5843999999999999,0.03809776896354955,0.9785714285714285,0.9785714285714285,0.9457142857142857,0.020995626366712965
