,model_id,task,train length,test length,batch_size,lr,data_seed,model_seed,target_layer,operation,probe index,mask_init,model path,train loss,test loss,knn dev acc,dev majority acc,knn test acc,test majority acc,full model knn dev acc,full model knn test acc,L0 Norm,L0 Max, vanilla acc IID, ablated acc IID,random ablate acc mean IID,random ablate acc std IID, vanilla acc Gen, ablated acc Gen,random ablate acc mean Gen,random ablate acc std Gen
32,bd157cf4-c67e-439c-9cad-a9c00e1ee0c1,reflexive,2000,1000,500,0.001,0,0,16,attn,-1,0.0,gpt2-medium,0.4124164581298828,0.4116864502429962,0.9374374374374375,0.4804804804804805,0.931,0.491,0.5950950950950951,0.612,362496.0,4194304,0.811,0.81,0.8026000000000002,0.003979949748426483,0.9928571428571429,0.9928571428571429,0.9971428571428571,0.0034992710611188135
33,3063ae25-1010-4b96-add7-05fa2959b47f,reflexive,2000,1000,500,0.001,0,0,16,mlp,-1,0.0,gpt2-medium,0.24876056984066963,0.24710359424352646,0.9974974974974975,0.4804804804804805,0.995,0.491,0.6951951951951952,0.707,406528.0,8388608,0.811,0.783,0.8109999999999999,0.002280350850198239,0.9928571428571429,0.9928571428571429,0.9957142857142858,0.0034992710611188135
34,430b9eb4-910e-4dd5-b045-95b81f8afcb8,reflexive,2000,1000,500,0.001,0,0,17,attn,-1,0.0,gpt2-medium,0.4801441729068756,0.48309533298015594,0.9294294294294294,0.4804804804804805,0.924,0.491,0.6511511511511512,0.673,209920.0,4194304,0.811,0.814,0.8149999999999998,0.006841052550594788,0.9928571428571429,0.9928571428571429,0.9942857142857143,0.002857142857142847
35,6dbc15fc-5196-4a1f-9897-04d7e07b6e61,reflexive,2000,1000,500,0.001,0,0,17,mlp,-1,0.0,gpt2-medium,0.5623045116662979,0.5619534254074097,0.934934934934935,0.4804804804804805,0.942,0.491,0.586086086086086,0.611,571392.0,8388608,0.811,0.83,0.8089999999999999,0.004939635614091338,0.9928571428571429,1.0,0.9942857142857143,0.002857142857142847
36,f84c5bec-90c8-462e-9cdd-b282422dc746,reflexive,2000,1000,500,0.001,0,0,18,attn,-1,0.0,gpt2-medium,0.24117406830191612,0.2415473684668541,1.0,0.4804804804804805,1.0,0.491,0.8918918918918919,0.899,380928.0,4194304,0.811,0.823,0.8150000000000001,0.005621387729022051,0.9928571428571429,0.9857142857142858,0.9971428571428571,0.0034992710611188135
37,f772cc2f-6664-4b35-bb10-45294423d216,reflexive,2000,1000,500,0.001,0,0,18,mlp,-1,0.0,gpt2-medium,0.2882181257009506,0.29463671147823334,0.9964964964964965,0.4804804804804805,0.992,0.491,0.8633633633633634,0.883,427008.0,8388608,0.811,0.837,0.8116000000000001,0.007709734106958515,0.9928571428571429,1.0,0.9928571428571429,0.0
38,5198846e-395c-4dfd-9fa9-6fe8f179c88d,reflexive,2000,1000,500,0.001,0,0,19,attn,-1,0.0,gpt2-medium,0.6936779618263245,0.6946530938148499,0.4804804804804805,0.4804804804804805,0.491,0.491,0.6401401401401401,0.658,0.0,4194304,0.811,0.811,0.8110000000000002,1.1102230246251565e-16,0.9928571428571429,0.9928571428571429,0.9928571428571429,0.0
39,45b17b54-d42d-4f7d-b7ed-bb4a6057531f,reflexive,2000,1000,500,0.001,0,0,19,mlp,-1,0.0,gpt2-medium,0.5168827027082443,0.5146849155426025,0.983983983983984,0.4804804804804805,0.98,0.491,0.8868868868868869,0.904,534528.0,8388608,0.811,0.727,0.8084,0.0024166091947189165,0.9928571428571429,0.9857142857142858,0.9971428571428571,0.0034992710611188135
40,b67e9fae-bfac-4ef2-90e2-978a475e5075,reflexive,2000,1000,500,0.001,0,0,20,attn,-1,0.0,gpt2-medium,0.6936779618263245,0.6946530342102051,0.4804804804804805,0.4804804804804805,0.491,0.491,0.6666666666666666,0.672,0.0,4194304,0.811,0.811,0.8110000000000002,1.1102230246251565e-16,0.9928571428571429,0.9928571428571429,0.9928571428571429,0.0
41,69acb1e1-192d-4a66-81d3-619cd54da896,reflexive,2000,1000,500,0.001,0,0,20,mlp,-1,0.0,gpt2-medium,0.5421141386032104,0.5410833954811096,0.8953953953953954,0.4804804804804805,0.892,0.491,0.6686686686686687,0.678,410624.0,8388608,0.811,0.775,0.8135999999999999,0.003261901286059979,0.9928571428571429,0.9928571428571429,0.9942857142857143,0.002857142857142847
42,debd5734-7312-4c26-9dd6-8b186e328c76,reflexive,2000,1000,500,0.001,0,0,21,attn,-1,0.0,gpt2-medium,0.6936779618263245,0.6946530342102051,0.4804804804804805,0.4804804804804805,0.491,0.491,0.6321321321321322,0.642,0.0,4194304,0.811,0.811,0.8110000000000002,1.1102230246251565e-16,0.9928571428571429,0.9928571428571429,0.9928571428571429,0.0
43,dc050976-a04b-4956-95ca-61fb8cf7225c,reflexive,2000,1000,500,0.001,0,0,21,mlp,-1,0.0,gpt2-medium,0.3574126064777374,0.3332277089357376,0.9174174174174174,0.4804804804804805,0.937,0.491,0.7072072072072072,0.736,356352.0,8388608,0.811,0.792,0.808,0.0016733200530681528,0.9928571428571429,0.9928571428571429,0.9928571428571429,0.0
44,cbf15c86-89ec-4a1f-836e-5ac22846ac55,reflexive,2000,1000,500,0.001,0,0,22,attn,-1,0.0,gpt2-medium,0.6936779618263245,0.6946530342102051,0.4804804804804805,0.4804804804804805,0.491,0.491,0.6086086086086087,0.618,0.0,4194304,0.811,0.811,0.8110000000000002,1.1102230246251565e-16,0.9928571428571429,0.9928571428571429,0.9928571428571429,0.0
45,f1174cc0-8a9b-46b3-8d87-f7534e57ccab,reflexive,2000,1000,500,0.001,0,0,22,mlp,-1,0.0,gpt2-medium,0.653673067688942,0.6550314426422119,0.8378378378378378,0.4804804804804805,0.844,0.491,0.8883883883883884,0.909,292864.0,8388608,0.811,0.789,0.8102000000000003,0.001720465053408527,0.9928571428571429,0.9928571428571429,0.9985714285714286,0.002857142857142847
46,65fd3e93-3bfd-46fd-b8c7-2bbee4676ffd,reflexive,2000,1000,500,0.001,0,0,23,attn,-1,0.0,gpt2-medium,0.6936779618263245,0.6946530342102051,0.4804804804804805,0.4804804804804805,0.491,0.491,0.41291291291291293,0.432,0.0,4194304,0.811,0.811,0.8110000000000002,1.1102230246251565e-16,0.9928571428571429,0.9928571428571429,0.9928571428571429,0.0
47,1dd0268d-5941-4a49-b973-39550bd7a840,reflexive,2000,1000,500,0.001,0,0,23,mlp,-1,0.0,gpt2-medium,0.3569944277405739,0.3521561324596405,0.975975975975976,0.4804804804804805,0.98,0.491,0.8793793793793794,0.883,200704.0,8388608,0.811,0.809,0.8099999999999999,0.0008944271909999167,0.9928571428571429,1.0,0.9942857142857143,0.002857142857142847
