,Unnamed: 0,model_id,label,train length,dev length,test length,batch_size,lr,data_seed,model_seed,target_layer,operation,mask_init,model,model path,train loss,dev loss,knn dev acc,dev majority acc,knn test acc,test majority acc,L0 Norm,L0 Max,vanilla acc,ablated acc,kl,mlm vanilla acc,mlm ablated acc,mlm kl,random ablate kl mean,random ablate kl std,all random ablate kls,random ablate mlm kl mean,random ablate mlm kl std,all random ablate mlm kls
12,12,7a5e77eb-c892-46bf-af2b-8bd353f3ed26,tag,16521,1522,15977,16,0.001,0,0,2,attn,0.0,gpt_neox,EleutherAI/pythia-160m,1.746964068182053,1.780171275138855,0.9224724006736108,0.1629763612549117,0.8716905551730613,0.1688051574137823,402522.0,2359296,0.1108986615678776,0.0790312300828553,0.5547227051092455,-1,-1,-1,0.2511865483339308,0.0,[0.25118654833393084],-1.0,-1,[-1]
13,13,db472144-ca77-461e-9c4c-0a950d4fd8ae,tag,16521,1522,15977,16,0.001,0,1,2,attn,0.0,gpt_neox,EleutherAI/pythia-160m,1.7443367415858853,1.7787529428799946,0.9203517744651656,0.1629763612549117,0.8631783188333229,0.1688051574137823,397935.0,2359296,0.1089866156787763,0.0650095602294455,0.6120018068584687,-1,-1,-1,0.2635506605023104,0.0,[0.2635506605023104],-1.0,-1,[-1]
14,14,3c8a390a-1222-4e87-a0ea-3f1a0de72b5a,tag,16521,1522,15977,16,0.001,0,2,2,attn,0.0,gpt_neox,EleutherAI/pythia-160m,1.742534270209651,1.7720208764076233,0.914177009917046,0.1629763612549117,0.8640545784565312,0.1688051574137823,396133.0,2359296,0.1102613129381771,0.0777565328234544,0.7932391874800828,-1,-1,-1,0.3208419965132548,0.0,[0.32084199651325485],-1.0,-1,[-1]
15,15,e9fcc25f-c464-4bf2-9ec6-e3b25c9ea182,tag,16521,1522,15977,16,0.001,0,0,2,mlp,0.0,gpt_neox,EleutherAI/pythia-160m,1.7258921207920197,1.7532416979471843,0.9283357200672436,0.1643733266919868,0.885898479063654,0.1688051574137823,300579.0,4718592,0.0350541746335245,0.011472275334608,0.9929435734843052,-1,-1,-1,0.1831188116809074,0.0,[0.18311881168090743],-1.0,-1,[-1]
16,16,d106186f-391c-4904-bd73-5d2a2c59a5c8,tag,16521,1522,15977,16,0.001,0,1,2,mlp,0.0,gpt_neox,EleutherAI/pythia-160m,1.7263021853662306,1.753098746140798,0.9274640433347862,0.1643733266919868,0.8852725793327909,0.1688051574137823,297625.0,4718592,0.0376035691523263,0.0203951561504142,1.2052572236994104,-1,-1,-1,0.2455422162553776,0.0,[0.24554221625537762],-1.0,-1,[-1]
17,17,21db61ed-8280-4b9f-b8a3-21979e3c9bf9,tag,16521,1522,15977,16,0.001,0,2,2,mlp,0.0,gpt_neox,EleutherAI/pythia-160m,1.7258218507612906,1.751971383889516,0.9267791544735696,0.1643733266919868,0.8845840896288415,0.1688051574137823,297312.0,4718592,0.0420650095602294,0.0261312938177182,1.169447442389659,-1,-1,-1,0.2674197214587316,0.0,[0.26741972145873166],-1.0,-1,[-1]
18,18,c32ad11b-f2b0-44fb-a96d-ab14bdb701a5,tag,16521,1522,15977,16,0.001,0,0,3,attn,0.0,gpt_neox,EleutherAI/pythia-160m,1.732413661095404,1.7762000759442649,0.9295827356078088,0.1629763612549117,0.8652437879451712,0.1688051574137823,377151.0,2359296,0.0911408540471638,0.034416826003824,1.9244682744781707,-1,-1,-1,0.3804247766790153,0.0,[0.3804247766790153],-1.0,-1,[-1]
19,19,876dd161-fb5b-41ea-ac0e-5187c4898f9e,tag,16521,1522,15977,16,0.001,0,1,3,attn,0.0,gpt_neox,EleutherAI/pythia-160m,1.72729625240449,1.7692397435506184,0.9399987525728184,0.1629763612549117,0.8721912749577517,0.1688051574137823,397459.0,2359296,0.0752071383046526,0.0280433397068196,2.450919487432281,-1,-1,-1,0.5786675087884401,0.0,[0.5786675087884401],-1.0,-1,[-1]
20,20,4afb9587-844f-4328-ae3b-6c5adf19d999,tag,16521,1522,15977,16,0.001,0,2,3,attn,0.0,gpt_neox,EleutherAI/pythia-160m,1.731498960525759,1.769997537136078,0.9439905195534212,0.1629763612549117,0.8731927145271328,0.1688051574137823,397954.0,2359296,0.0726577437858508,0.0331421287444232,2.245494057221957,-1,-1,-1,0.4515833663211042,0.0,[0.4515833663211042],-1.0,-1,[-1]
21,21,6861625e-5801-4504-a3b7-f80e9f01e091,tag,16521,1522,15977,16,0.001,0,0,3,mlp,0.0,gpt_neox,EleutherAI/pythia-160m,1.7281885704686564,1.7511766751607258,0.920864205217608,0.1643733266919868,0.8779495524816925,0.1688051574137823,322233.0,4718592,0.0522625876354365,0.0280433397068196,0.933175489961759,-1,-1,-1,0.1703783354993228,0.0,[0.17037833549932282],-1.0,-1,[-1]
22,22,63941f2b-65a7-4428-8c4c-65501a6d06da,tag,16521,1522,15977,16,0.001,0,1,3,mlp,0.0,gpt_neox,EleutherAI/pythia-160m,1.7274651488950177,1.7511394619941711,0.9267168918498224,0.1643733266919868,0.8792013519434186,0.1688051574137823,319744.0,4718592,0.0541746335245379,0.0325047801147227,0.7949761803397865,-1,-1,-1,0.1837272182097474,0.0,[0.18372721820974744],-1.0,-1,[-1]
23,23,266b6ea9-602a-4304-8423-18d1438c1e81,tag,16521,1522,15977,16,0.001,0,2,3,mlp,0.0,gpt_neox,EleutherAI/pythia-160m,1.7277276554415304,1.7504098216692607,0.9238528111574622,0.1643733266919868,0.8774488326970019,0.1688051574137823,322568.0,4718592,0.0554493307839388,0.0305927342256214,1.0289494141869822,-1,-1,-1,0.2050818789149637,0.0,[0.20508187891496374],-1.0,-1,[-1]
24,24,465bd907-6c40-4d59-8f95-92d2563f78bc,tag,16521,1522,15977,16,0.001,0,0,4,attn,0.0,gpt_neox,EleutherAI/pythia-160m,1.721335357235324,1.7739946444829304,0.964323582610865,0.1629763612549117,0.880265381485886,0.1688051574137823,425850.0,2359296,0.0854047163798597,0.0382409177820267,2.4360009236575846,-1,-1,-1,0.5065330568584687,0.0,[0.5065330568584687],-1.0,-1,[-1]
25,25,f76fdf51-c5cf-4e08-9e43-7d5edcad7f9b,tag,16521,1522,15977,16,0.001,0,1,4,attn,0.0,gpt_neox,EleutherAI/pythia-160m,1.7272051630481595,1.780790348847707,0.9568390195222354,0.1629763612549117,0.8797646617011955,0.1688051574137823,405765.0,2359296,0.082855321861058,0.0261312938177182,3.2323515425828555,-1,-1,-1,0.5616652304538121,0.0,[0.5616652304538121],-1.0,-1,[-1]
26,26,833af8db-393f-4994-b0bd-ecc962b0e28f,tag,16521,1522,15977,16,0.001,0,2,4,attn,0.0,gpt_neox,EleutherAI/pythia-160m,1.7174836935535551,1.7837257981300354,0.956402420008732,0.1629763612549117,0.8743193340426864,0.1688051574137823,378327.0,2359296,0.0796685787125557,0.0376035691523263,1.7105559621972597,-1,-1,-1,0.5082905892736217,0.0,[0.5082905892736217],-1.0,-1,[-1]
27,27,af75f2cb-3dfa-4cf9-b7ae-0334d7dd5b92,tag,16521,1522,15977,16,0.001,0,0,4,mlp,0.0,gpt_neox,EleutherAI/pythia-160m,1.7538736808684563,1.7592836419741311,0.906419276508312,0.1643733266919868,0.8807661012705764,0.1688051574137823,526495.0,4718592,0.1083492670490758,0.0771191841937539,0.6865835779407664,-1,-1,-1,0.1606914065612054,0.0,[0.1606914065612054],-1.0,-1,[-1]
28,28,79f1b9fd-faca-4da9-a30c-54bc2faa901d,tag,16521,1522,15977,16,0.001,0,1,4,mlp,0.0,gpt_neox,EleutherAI/pythia-160m,1.7547388788192504,1.7600533564885457,0.904738185667144,0.1643733266919868,0.8775740126431746,0.1688051574137823,527818.0,4718592,0.1102613129381771,0.0726577437858508,0.607694879924514,-1,-1,-1,0.1442471389332875,0.0,[0.14424713893328753],-1.0,-1,[-1]
29,29,5c2f27a5-3db8-4405-b8d5-b8d1733ba7eb,tag,16521,1522,15977,16,0.001,0,2,4,mlp,0.0,gpt_neox,EleutherAI/pythia-160m,1.7539521878765476,1.7584676146507263,0.904738185667144,0.1643733266919868,0.8798272516742818,0.1688051574137823,526304.0,4718592,0.1166347992351816,0.0841300191204589,0.7884388444072657,-1,-1,-1,0.1728900741664674,0.0,[0.17289007416646748],-1.0,-1,[-1]
30,30,9e13f4b7-c3b4-4832-a32a-9e5d149f4e80,tag,16521,1522,15977,16,0.001,0,0,5,attn,0.0,gpt_neox,EleutherAI/pythia-160m,1.7238229263213374,1.7556357582410176,0.9428054637310548,0.1629763612549117,0.877261062777743,0.1688051574137823,337299.0,2359296,0.0764818355640535,0.047163798597833,2.1568696099227216,-1,-1,-1,0.5010158521799315,0.0,[0.5010158521799315],-1.0,-1,[-1]
31,31,a5d17bb9-8374-4304-9deb-a30d724a0184,tag,16521,1522,15977,16,0.001,0,1,5,attn,0.0,gpt_neox,EleutherAI/pythia-160m,1.7213843945533998,1.75837641954422,0.907066674982848,0.1629763612549117,0.8328221818864618,0.1688051574137823,367216.0,2359296,0.0707456978967495,0.0382409177820267,2.831612367550988,-1,-1,-1,0.5495929900364483,0.0,[0.5495929900364483],-1.0,-1,[-1]
32,32,0af0de16-c70e-40f8-a9ad-7cd338c39e4d,tag,16521,1522,15977,16,0.001,0,2,5,attn,0.0,gpt_neox,EleutherAI/pythia-160m,1.7118890746947255,1.7631779313087463,0.9683153495914676,0.1629763612549117,0.8919697064530262,0.1688051574137823,396833.0,2359296,0.0707456978967495,0.0369662205226258,2.010479530154557,-1,-1,-1,0.5895881725770793,0.0,[0.5895881725770793],-1.0,-1,[-1]
33,33,6c7b3eaf-e3cb-45db-8740-1217361fe9c4,tag,16521,1522,15977,16,0.001,0,0,5,mlp,0.0,gpt_neox,EleutherAI/pythia-160m,1.7515524645005502,1.7545563578605652,0.9077267916069984,0.1643733266919868,0.8823934405708206,0.1688051574137823,518688.0,4718592,0.1128107074569789,0.0764818355640535,0.7663219444610421,-1,-1,-1,0.1616679690612054,0.0,[0.1616679690612054],-1.0,-1,[-1]
34,34,27ad134b-0618-4bec-a18b-89ea10bed354,tag,16521,1522,15977,16,0.001,0,1,5,mlp,0.0,gpt_neox,EleutherAI/pythia-160m,1.7516426213325993,1.7550384402275083,0.9072286906170226,0.1643733266919868,0.8812042310821806,0.1688051574137823,518185.0,4718592,0.1147227533460803,0.0688336520076481,0.7365624626553537,-1,-1,-1,0.1492094644093072,0.0,[0.14920946440930727],-1.0,-1,[-1]
35,35,d1b08494-c576-4ec4-872b-859e341401a7,tag,16521,1522,15977,16,0.001,0,2,5,mlp,0.0,gpt_neox,EleutherAI/pythia-160m,1.7524440749999015,1.755156397819519,0.9055475997758544,0.1643733266919868,0.8791387619703324,0.1688051574137823,515506.0,4718592,0.1185468451242829,0.0822179732313575,0.8716394486436424,-1,-1,-1,0.1617013652891471,0.0,[0.16170136528914714],-1.0,-1,[-1]
36,0,1ec1131a-2b53-419c-8838-815fec8c4446,tag,16521,1522,15977,16,0.001,0,0,6,attn,0.0,gpt_neox,EleutherAI/pythia-160m,1.7660848844435908,1.8289475440979004,0.8400174639805401,0.1629763612549117,0.7426926206421731,0.1688051574137823,346241.0,2359296,0.0522625876354365,0.0146590184831102,3.633088227971638,-1,-1,-1,0.9114326588890216,0.0,[0.9114326588890217],-1.0,-1,[-1]
37,1,41cf221c-9abc-418b-8c74-498d5bc1a6d1,tag,16521,1522,15977,16,0.001,0,1,6,attn,0.0,gpt_neox,EleutherAI/pythia-160m,1.7344553162974696,1.796521008014679,0.8912243497785817,0.1629763612549117,0.7868185516680228,0.1688051574137823,384267.0,2359296,0.0376035691523263,0.0019120458891013,4.699330161528043,-1,-1,-1,1.1058088974864564,0.0,[1.1058088974864564],-1.0,-1,[-1]
38,2,959e5b36-552d-4b9a-ba9c-e582273ce43d,tag,16521,1522,15977,16,0.001,0,2,6,attn,0.0,gpt_neox,EleutherAI/pythia-160m,1.744441032409668,1.8034444848696392,0.8690201459489802,0.1629763612549117,0.7586530637791826,0.1688051574137823,388254.0,2359296,0.0509878903760356,0.0121096239643084,4.939002499601657,-1,-1,-1,0.9878719371165948,0.0,[0.9878719371165949],-1.0,-1,[-1]
39,3,e35afa60-6ed4-4386-af85-a17975f13901,tag,16521,1522,15977,16,0.001,0,0,6,mlp,0.0,gpt_neox,EleutherAI/pythia-160m,1.7518583516920767,1.755248526732127,0.9110267106655876,0.1643733266919868,0.8840207798710646,0.1688051574137823,514468.0,4718592,0.1077119184193754,0.0777565328234544,0.7269238094526769,-1,-1,-1,0.1429229405672402,0.0,[0.14292294056724028],-1.0,-1,[-1]
40,4,769bdd06-f8b9-41c8-b36b-38db4368c1fb,tag,16521,1522,15977,16,0.001,0,1,6,mlp,0.0,gpt_neox,EleutherAI/pythia-160m,1.7525096439546155,1.756079117457072,0.9114625490318162,0.1643733266919868,0.8833948801402015,0.1688051574137823,514345.0,4718592,0.1159974506054812,0.088591459528362,0.6713149859086202,-1,-1,-1,0.1293900868480869,0.0,[0.12939008684808695],-1.0,-1,[-1]
41,5,dc5bf44c-4d06-4f96-bae3-2bdad9c6a97f,tag,16521,1522,15977,16,0.001,0,2,6,mlp,0.0,gpt_neox,EleutherAI/pythia-160m,1.7529783325810586,1.7551560401916504,0.9103418218043708,0.1643733266919868,0.8843337297364963,0.1688051574137823,507930.0,4718592,0.1121733588272785,0.0790312300828553,0.6974728877868069,-1,-1,-1,0.1406548757170172,0.0,[0.1406548757170172],-1.0,-1,[-1]
42,6,730773ac-6eb2-4e31-9859-e55ca87044ac,tag,16521,1522,15977,16,0.001,0,0,7,attn,0.0,gpt_neox,EleutherAI/pythia-160m,1.765374514364427,1.8178913195927937,0.7571882991330381,0.1629763612549117,0.6936846717155911,0.1688051574137823,395664.0,2359296,0.0395156150414276,0.0070108349267049,7.520004904596877,-1,-1,-1,1.465501482582457,0.0,[1.465501482582457],-1.0,-1,[-1]
43,7,90a36ec5-eb41-43dc-8e85-430b8b63b1ab,tag,16521,1522,15977,16,0.001,0,1,7,attn,0.0,gpt_neox,EleutherAI/pythia-160m,1.7381566935969937,1.8000350793202715,0.8280421630387326,0.1629763612549117,0.7484508981661138,0.1688051574137823,420650.0,2359296,0.0401529636711281,0.005736137667304,5.823882025772785,-1,-1,-1,1.4677528979445509,0.0,[1.4677528979445507],-1.0,-1,[-1]
44,8,9617efc5-8031-4e21-a326-48ef6fff80aa,tag,16521,1522,15977,16,0.001,0,2,7,attn,0.0,gpt_neox,EleutherAI/pythia-160m,1.7581856404581375,1.812118490537008,0.8308488741969687,0.1629763612549117,0.7543969456093134,0.1688051574137823,427028.0,2359296,0.0433397068196303,0.0070108349267049,6.156868676306565,-1,-1,-1,1.4932522892268163,0.0,[1.4932522892268165],-1.0,-1,[-1]
45,9,62535518-d95c-4ce6-807d-621fe5ab08b2,tag,16521,1522,15977,16,0.001,0,0,7,mlp,0.0,gpt_neox,EleutherAI/pythia-160m,1.7530463222534425,1.7598883509635923,0.9197434779901624,0.1643733266919868,0.8910934468298178,0.1688051574137823,510996.0,4718592,0.1147227533460803,0.0847673677501593,0.6958440387985978,-1,-1,-1,0.1813564944829509,0.0,[0.18135649448295094],-1.0,-1,[-1]
46,10,680b6ddf-6627-4515-9a80-3c7ce8351e68,tag,16521,1522,15977,16,0.001,0,1,7,mlp,0.0,gpt_neox,EleutherAI/pythia-160m,1.7536474101005062,1.7609224518140156,0.916879397297802,0.1643733266919868,0.8889653877448833,0.1688051574137823,510349.0,4718592,0.1230082855321861,0.0841300191204589,0.791817290073295,-1,-1,-1,0.1597337303380437,0.0,[0.15973373033804375],-1.0,-1,[-1]
47,11,25e16165-ca4c-4c13-914d-da34283c73bc,tag,16521,1522,15977,16,0.001,0,2,7,mlp,0.0,gpt_neox,EleutherAI/pythia-160m,1.7527717390368065,1.7599205176035564,0.915571882199116,0.1643733266919868,0.8888402077987106,0.1688051574137823,509035.0,4718592,0.1096239643084767,0.0809432759719566,0.7215306979216459,-1,-1,-1,0.1558089441672641,0.0,[0.15580894416726418],-1.0,-1,[-1]
48,12,31616924-4ea3-45e5-ba89-75bff88fecdb,tag,16521,1522,15977,16,0.001,0,0,8,attn,0.0,gpt_neox,EleutherAI/pythia-160m,1.7846165434006722,1.8353501756985984,0.850994823177197,0.1629763612549117,0.7452588095387119,0.1688051574137823,492884.0,2359296,0.0356915232632249,0.0082855321861058,6.161130322856915,-1,-1,-1,2.1306272157823454,0.0,[2.1306272157823454],-1.0,-1,[-1]
49,13,f0cada74-a7ff-4040-9730-edb23a898e47,tag,16521,1522,15977,16,0.001,0,1,8,attn,0.0,gpt_neox,EleutherAI/pythia-160m,1.7792225307033909,1.846043050289154,0.8876691823114826,0.1629763612549117,0.7440070100769857,0.1688051574137823,493260.0,2359296,0.0159337157425111,0.0038240917782026,5.897178363009879,-1,-1,-1,2.536821510018324,0.0,[2.536821510018324],-1.0,-1,[-1]
50,14,4a82319a-5487-4eab-bba8-31af9e16777d,tag,16521,1522,15977,16,0.001,0,2,8,attn,0.0,gpt_neox,EleutherAI/pythia-160m,1.785883653548456,1.8508835037549336,0.8279797916796607,0.1629763612549117,0.7108343243412405,0.1688051574137823,489425.0,2359296,0.0127469725940089,0.0038240917782026,4.953368362611536,-1,-1,-1,2.077562029457457,0.0,[2.077562029457457],-1.0,-1,[-1]
51,15,6a380335-69a5-4e15-8435-daf9ca017fd3,tag,16521,1522,15977,16,0.001,0,0,8,mlp,0.0,gpt_neox,EleutherAI/pythia-160m,1.7541122263477695,1.7631813883781433,0.9150737812091402,0.1643733266919868,0.8900920072604369,0.1688051574137823,507434.0,4718592,0.0771191841937539,0.0548119821542383,0.7052566012886392,-1,-1,-1,0.1828646541325585,0.0,[0.18286465413255856],-1.0,-1,[-1]
52,16,4aad8cc9-01ce-4d7d-ab7d-2dc431544b2e,tag,16521,1522,15977,16,0.001,0,1,8,mlp,0.0,gpt_neox,EleutherAI/pythia-160m,1.7542446813275736,1.7641413410504658,0.9148247307141524,0.1643733266919868,0.8865869687676035,0.1688051574137823,510247.0,4718592,0.0841300191204589,0.0407903123008285,0.9163441800858428,-1,-1,-1,0.1857498976134281,0.0,[0.18574989761342814],-1.0,-1,[-1]
53,17,9bcb6fd0-3db7-467b-83ed-f15e4189e3ca,tag,16521,1522,15977,16,0.001,0,2,8,mlp,0.0,gpt_neox,EleutherAI/pythia-160m,1.7536801157459136,1.7635881900787354,0.9144511549716704,0.1643733266919868,0.8909056769105589,0.1688051574137823,506018.0,4718592,0.0975143403441682,0.0637348629700446,0.8102227545909019,-1,-1,-1,0.1654933834622968,0.0,[0.16549338346229683],-1.0,-1,[-1]
54,18,2eab15f3-f85c-45a8-8d2a-3c1710778540,tag,16521,1522,15977,16,0.001,0,0,9,attn,0.0,gpt_neox,EleutherAI/pythia-160m,1.7967031194317726,1.8373271822929385,0.7764610490862596,0.1629763612549117,0.7130875633723478,0.1688051574137823,538498.0,2359296,0.0274059910771191,0.0019120458891013,10.372428821104206,-1,-1,-1,3.020227416447578,0.0,[3.020227416447578],-1.0,-1,[-1]
55,19,e105387f-6b62-4439-82ca-8b4e1e1c5814,tag,16521,1522,15977,16,0.001,0,1,9,attn,0.0,gpt_neox,EleutherAI/pythia-160m,1.7958290692298644,1.842900772889455,0.8503087382274059,0.1629763612549117,0.7736746573198974,0.1688051574137823,549922.0,2359296,0.0178457616316124,0.0,10.115989981676227,-1,-1,-1,2.755371404955385,0.0,[2.7553714049553855],-1.0,-1,[-1]
56,20,c1df5057-7e5b-4b80-a719-4eb9a926b1ce,tag,16521,1522,15977,16,0.001,0,2,9,attn,0.0,gpt_neox,EleutherAI/pythia-160m,1.795389409988157,1.8291030923525493,0.8136343790931204,0.1629763612549117,0.7570883144520247,0.1688051574137823,547191.0,2359296,0.0159337157425111,0.0,11.720658311424474,-1,-1,-1,3.4648611775015934,0.0,[3.4648611775015934],-1.0,-1,[-1]
57,21,b7f46b6d-7a56-4725-bbe2-623c02fecfd3,tag,16521,1522,15977,16,0.001,0,0,9,mlp,0.0,gpt_neox,EleutherAI/pythia-160m,1.749760668123922,1.7698607047398884,0.9198680032376564,0.1643733266919868,0.8847092695750141,0.1688051574137823,512914.0,4718592,0.1064372211599745,0.0560866794136392,1.003327719188177,-1,-1,-1,0.1640680238955943,0.0,[0.16406802389559433],-1.0,-1,[-1]
58,22,0d4290ed-e7b1-47d1-b0e6-d13e01073a2f,tag,16521,1522,15977,16,0.001,0,1,9,mlp,0.0,gpt_neox,EleutherAI/pythia-160m,1.750626677466977,1.7702187697092693,0.9178755992777536,0.1643733266919868,0.88308193027477,0.1688051574137823,515902.0,4718592,0.105799872530274,0.0560866794136392,0.8882500360998248,-1,-1,-1,0.1688089656404358,0.0,[0.1688089656404358],-1.0,-1,[-1]
59,23,e9acd353-101e-4bdc-a55d-c1a790679946,tag,16521,1522,15977,16,0.001,0,2,9,mlp,0.0,gpt_neox,EleutherAI/pythia-160m,1.7508340843262211,1.7710957328478496,0.9181246497727414,0.1643733266919868,0.88308193027477,0.1688051574137823,511115.0,4718592,0.1096239643084767,0.0522625876354365,0.9011610139320428,-1,-1,-1,0.15371752727404,0.0,[0.15371752727404],-1.0,-1,[-1]
60,24,b72e61e5-7827-46a5-a860-1c020cd378e1,tag,16521,1522,15977,16,0.001,0,0,10,attn,0.0,gpt_neox,EleutherAI/pythia-160m,1.861126530554987,1.880764404932658,0.6568327823863283,0.1629763612549117,0.6351630468798899,0.1688051574137823,557363.0,2359296,0.0019120458891013,0.0,12.001634450685147,-1,-1,-1,6.405544186185469,0.0,[6.405544186185469],-1.0,-1,[-1]
61,25,242e5f3f-bdd1-4318-a3cf-6d05e9b01db9,tag,16521,1522,15977,16,0.001,0,1,10,attn,0.0,gpt_neox,EleutherAI/pythia-160m,1.8602404113738769,1.873478790124257,0.6787251294205701,0.1629763612549117,0.6587594667334293,0.1688051574137823,565817.0,2359296,0.0006373486297004,0.0,11.025252449808796,-1,-1,-1,6.721728857950924,0.0,[6.721728857950924],-1.0,-1,[-1]
