,model_id,task,train length,test length,batch_size,lr,data_seed,model_seed,target_layer,operation,probe index,mask_init,model path,train loss,test loss,knn dev acc,dev majority acc,knn test acc,test majority acc,full model knn dev acc,full model knn test acc,L0 Norm,L0 Max, vanilla acc Male IID, ablated acc Male IID,random ablate acc mean Male IID,random ablate acc std Male IID, vanilla acc Male Gen, ablated acc Male Gen,random ablate acc mean Male Gen,random ablate acc std Male Gen, vanilla acc Female IID, ablated acc Female IID,random ablate acc mean Female IID,random ablate acc std Female IID, vanilla acc Female Gen, ablated acc Female Gen,random ablate acc mean Female Gen,random ablate acc std Female Gen
28,32bd9d27-4db3-4517-8c25-8c1f6bfd88ad,reflexive,2000,1000,500,0.001,0,0,14,attn,-1,0.0,gpt2-medium,0.28753167390823364,0.2807827293872833,0.996996996996997,0.48598598598598597,0.998,0.511,0.5430430430430431,0.564,1253376.0,4194304,0.904,0.899,0.9112,0.0030594117081556736,0.757,0.727,0.7647999999999999,0.007304792947099877,0.791,0.785,0.7929999999999999,0.007211102550927984,0.583,0.578,0.5856,0.012240914998479496
29,532a33d3-c7b6-4ffe-82c5-628d2a91eea4,reflexive,2000,1000,500,0.001,0,0,14,mlp,-1,0.0,gpt2-medium,0.598697304725647,0.591907799243927,0.9534534534534534,0.48598598598598597,0.957,0.511,0.5425425425425425,0.539,1256448.0,8388608,0.904,0.901,0.9118,0.0049558046773455515,0.757,0.755,0.7562,0.004578209256903843,0.791,0.781,0.7924000000000001,0.012658593918757295,0.583,0.582,0.5773999999999999,0.008452218643646184
30,94262ec9-a180-4aa0-8db5-55146ff86c9a,reflexive,2000,1000,500,0.001,0,0,15,attn,-1,0.0,gpt2-medium,0.3400396779179573,0.33165764808654785,0.995995995995996,0.48598598598598597,0.994,0.511,0.5960960960960962,0.589,1116160.0,4194304,0.904,0.907,0.9164,0.004270831300812529,0.757,0.789,0.7764,0.018293168123646612,0.791,0.818,0.8038000000000001,0.010457533169921063,0.583,0.609,0.5883999999999999,0.00516139516022558
31,e40111f4-b366-47fa-adfe-80dca5dd85cb,reflexive,2000,1000,500,0.001,0,0,15,mlp,-1,0.0,gpt2-medium,0.6046959757804871,0.600275456905365,0.9219219219219219,0.48598598598598597,0.928,0.511,0.5740740740740741,0.581,1387520.0,8388608,0.904,0.9,0.9074,0.0024166091947189165,0.757,0.757,0.7604,0.0034985711369071833,0.791,0.791,0.7862,0.00938935567544441,0.583,0.577,0.5801999999999999,0.00874985714169095
32,e88c9c8a-acd6-4cb0-b118-23fc6089ffb9,reflexive,2000,1000,500,0.001,0,0,16,attn,-1,0.0,gpt2-medium,0.2868156284093857,0.28239449858665466,0.9964964964964965,0.48598598598598597,0.997,0.511,0.6766766766766766,0.694,1164288.0,4194304,0.904,0.898,0.9204000000000001,0.0024166091947189165,0.757,0.745,0.7798,0.006305553108173784,0.791,0.762,0.8225999999999999,0.014853955702101684,0.583,0.564,0.5972,0.0057061370470748475
33,b01b984a-77be-4855-8c2d-49f62c8b6ad8,reflexive,2000,1000,500,0.001,0,0,16,mlp,-1,0.0,gpt2-medium,0.4752628281712532,0.4695141166448593,0.9774774774774775,0.48598598598598597,0.977,0.511,0.5825825825825826,0.578,1188864.0,8388608,0.904,0.893,0.9074,0.006183849933496128,0.757,0.749,0.7652,0.008376156636548778,0.791,0.759,0.7916000000000001,0.013395521639712294,0.583,0.573,0.5818,0.008034923770640273
34,e68c3ed9-d359-4862-9dc7-70a7df973203,reflexive,2000,1000,500,0.001,0,0,17,attn,-1,0.0,gpt2-medium,0.2577386647462845,0.2547210603952408,0.9964964964964965,0.48598598598598597,0.995,0.511,0.6121121121121121,0.619,1160192.0,4194304,0.904,0.907,0.9212,0.001326649916142161,0.757,0.768,0.7740000000000001,0.00784856674813944,0.791,0.793,0.7994000000000001,0.02005592181875466,0.583,0.598,0.5946,0.006311893535223805
35,f3e1c856-f7ac-4765-aebc-67e7b132abf6,reflexive,2000,1000,500,0.001,0,0,17,mlp,-1,0.0,gpt2-medium,0.643909141421318,0.639633297920227,0.955955955955956,0.48598598598598597,0.968,0.511,0.509009009009009,0.494,1514496.0,8388608,0.904,0.892,0.9078000000000002,0.003867815921162747,0.757,0.747,0.76,0.007155417527999333,0.791,0.804,0.7794000000000001,0.0048414873747640854,0.583,0.586,0.5702,0.005114684741017733
36,3bba509f-0c6c-4836-972c-050c73b82e6c,reflexive,2000,1000,500,0.001,0,0,18,attn,-1,0.0,gpt2-medium,0.26492834091186523,0.2608468234539032,0.998998998998999,0.48598598598598597,0.997,0.511,0.5845845845845846,0.579,1006592.0,4194304,0.904,0.912,0.9186,0.006216108107168027,0.757,0.787,0.772,0.012505998560690797,0.791,0.824,0.817,0.015620499351813278,0.583,0.602,0.584,0.011696153213770768
37,2f2a578a-4de1-498b-8964-7a589935a53e,reflexive,2000,1000,500,0.001,0,0,18,mlp,-1,0.0,gpt2-medium,0.3889118656516075,0.3756363093852997,0.973973973973974,0.48598598598598597,0.975,0.511,0.5455455455455456,0.533,1254400.0,8388608,0.904,0.919,0.9056000000000001,0.005748043145279971,0.757,0.77,0.7534,0.007838367176906176,0.791,0.808,0.7612,0.019813126961688826,0.583,0.586,0.5782,0.009947864092356679
38,6b93346c-2da0-413a-8cf4-507d4c1e52a5,reflexive,2000,1000,500,0.001,0,0,19,attn,-1,0.0,gpt2-medium,0.3475637063384056,0.33225929737091064,0.9854854854854855,0.48598598598598597,0.996,0.511,0.508008008008008,0.528,977920.0,4194304,0.904,0.907,0.9132000000000001,0.002315167380558047,0.757,0.764,0.7686,0.005276362383309172,0.791,0.817,0.8081999999999999,0.006431174076325373,0.583,0.596,0.586,0.005932958789676535
39,c3fbae16-9029-4b4c-ac2a-582fd1adf78c,reflexive,2000,1000,500,0.001,0,0,19,mlp,-1,0.0,gpt2-medium,0.39289768785238266,0.3886675089597702,0.972972972972973,0.48598598598598597,0.976,0.511,0.5055055055055055,0.492,1417216.0,8388608,0.904,0.906,0.8916000000000001,0.020155396299750616,0.757,0.8,0.7372,0.0690344841365531,0.791,0.779,0.8084,0.024458945193936685,0.583,0.573,0.5892000000000001,0.019843386807699925
40,72b76dff-e86a-4439-981b-a54fb15b650e,reflexive,2000,1000,500,0.001,0,0,20,attn,-1,0.0,gpt2-medium,0.43396634608507156,0.43012936413288116,0.978978978978979,0.48598598598598597,0.973,0.511,0.522022022022022,0.513,814080.0,4194304,0.904,0.906,0.9040000000000001,0.0016733200530681526,0.757,0.752,0.76,0.005549774770204649,0.791,0.774,0.7996000000000001,0.0061838499334961276,0.583,0.566,0.5809999999999998,0.0026076809620810618
41,3aa63663-aa9e-4162-bbeb-8838ca904904,reflexive,2000,1000,500,0.001,0,0,20,mlp,-1,0.0,gpt2-medium,0.6031415313482285,0.600452721118927,0.8253253253253253,0.48598598598598597,0.805,0.511,0.54004004004004,0.54,1247232.0,8388608,0.904,0.907,0.9088,0.003429285639896452,0.757,0.764,0.7508,0.006997142273814367,0.791,0.799,0.7768,0.01195658814210811,0.583,0.582,0.583,0.0058309518948453055
42,2f55d9f7-6318-4cd4-be6a-237ea0cb8447,reflexive,2000,1000,500,0.001,0,0,21,attn,-1,0.0,gpt2-medium,0.4381091520190239,0.4349508583545685,0.978978978978979,0.48598598598598597,0.98,0.511,0.4974974974974975,0.517,667648.0,4194304,0.904,0.901,0.9028,0.0031874754901018484,0.757,0.748,0.7562,0.002227105745132011,0.791,0.777,0.7884000000000001,0.005535341001239224,0.583,0.573,0.5773999999999999,0.005748043145279971
43,b78bcd5d-26ac-4504-a56e-b3d2cc2c5d46,reflexive,2000,1000,500,0.001,0,0,21,mlp,-1,0.0,gpt2-medium,0.5488155633211136,0.5387464463710785,0.9619619619619619,0.48598598598598597,0.964,0.511,0.509009009009009,0.499,914432.0,8388608,0.904,0.888,0.9012,0.0048744230427815805,0.757,0.752,0.7562,0.0021354156504062643,0.791,0.768,0.7792000000000001,0.0071944422994419865,0.583,0.567,0.5702,0.00673498329619307
44,9c9c3b65-dffa-47e2-b319-eb2ef3fa4a44,reflexive,2000,1000,500,0.001,0,0,22,attn,-1,0.0,gpt2-medium,0.17766904085874557,0.1842723712325096,0.9964964964964965,0.48598598598598597,0.99,0.511,0.5125125125125125,0.532,600064.0,4194304,0.904,0.902,0.9036,0.0013564659966250547,0.757,0.759,0.7568,0.0016000000000000014,0.791,0.786,0.7870000000000001,0.0034641016151377574,0.583,0.576,0.5828,0.00479165942028438
45,0bb74b3c-5352-4c95-924c-09c748b85609,reflexive,2000,1000,500,0.001,0,0,22,mlp,-1,0.0,gpt2-medium,0.6395465135574341,0.6417365968227386,0.7627627627627628,0.48598598598598597,0.728,0.511,0.51001001001001,0.498,977920.0,8388608,0.904,0.902,0.9064,0.001356465996625055,0.757,0.765,0.7462,0.007138627319029905,0.791,0.782,0.7908,0.00667532770731146,0.583,0.577,0.5776,0.006374950980203697
46,715bb478-3747-4c75-ba77-4072191ee67b,reflexive,2000,1000,500,0.001,0,0,23,attn,-1,0.0,gpt2-medium,0.18102292343974113,0.17826645076274872,0.990990990990991,0.48598598598598597,0.988,0.511,0.5280280280280281,0.503,668672.0,4194304,0.904,0.903,0.9066000000000001,0.0018547236990991425,0.757,0.755,0.7588,0.003762977544445359,0.791,0.803,0.7926,0.00922171350671881,0.583,0.584,0.5793999999999999,0.007631513611335572
47,7f33f914-9c8b-4884-86bf-4561e38c8f59,reflexive,2000,1000,500,0.001,0,0,23,mlp,-1,0.0,gpt2-medium,0.3938327804207802,0.3890179693698883,0.9074074074074074,0.48598598598598597,0.904,0.511,0.5595595595595596,0.563,519168.0,8388608,0.904,0.9,0.9042000000000001,0.0023151673805580472,0.757,0.75,0.7564,0.0018547236990991425,0.791,0.797,0.7796000000000001,0.003382306905057556,0.583,0.587,0.5751999999999999,0.008953211714239764
