,model_id,label,train length,dev length,test length,batch_size,lr,seed,target_layer,operation,mask_init,model,model path,train loss,dev loss,knn dev acc,dev majority acc,knn test acc,test majority acc,L0 Norm,L0 Max,vanilla acc,ablated acc,kl,mlm vanilla acc,mlm ablated acc,mlm kl,random ablate acc,random ablate kl,random ablate mlm acc,random ablate mlm kl
10,a5880bc4-9ce4-4bd0-99ca-11797e3af8c2,tag,16521,1522,15977,16,0.001,0,5,attn,0.0,roberta,roberta-base,1.813183605670929,1.822892169157664,0.8294143329383147,0.16297636125491174,0.7925768291919635,0.16880515741378233,236460.0,2359296,0.9206245933636955,0.9108653220559532,0.0898383295062927,0.43416102332580886,0.41384499623777277,0.2832151575138732,0.9219258295380611,0.007641194777280849,0.44243792325056436,0.047684439148913654
11,e46d2ec5-726f-434b-9944-c229cd573c28,tag,16521,1522,15977,16,0.001,0,5,mlp,0.0,roberta,roberta-base,1.761779550583132,1.76321146885554,0.9321960027395555,0.1643733266919868,0.9140013769794079,0.16880515741378233,308696.0,4718592,0.8959011060507482,0.8236824983734548,0.24624042101471008,0.3905191873589165,0.3416102332580888,0.264324363323869,0.904359141184125,0.03849843111453928,0.400300978179082,0.08957902321338294
12,8e82a281-228c-4c3c-bf96-2812e11e556c,tag,16521,1522,15977,16,0.001,0,6,attn,0.0,roberta,roberta-base,1.8258462817438188,1.8362343112627666,0.7871889228466288,0.16297636125491174,0.7471990987043876,0.16880515741378233,227214.0,2359296,0.9141184124918673,0.8945998698763825,0.10473539492644966,0.42663656884875845,0.3935289691497366,0.18461744367313887,0.9186727391021471,0.011958448004241725,0.4394281414597442,0.05795379363118122
13,25c19a53-77bc-48ca-a8d9-ff1a4ab81065,tag,16521,1522,15977,16,0.001,0,6,mlp,0.0,roberta,roberta-base,1.767787673780995,1.7680266698201497,0.932818628977025,0.1643733266919868,0.9159416661450835,0.16880515741378233,309866.0,4718592,0.8822381262199089,0.8145738451528952,0.22160030605735606,0.37697516930022573,0.3340857787810384,0.19941549537951467,0.896551724137931,0.051547296805744755,0.3927765237020316,0.09086790292939358
14,220da8cf-246a-49e8-a23d-c5891eae05f5,tag,16521,1522,15977,16,0.001,0,7,attn,0.0,roberta,roberta-base,1.8265476438306993,1.8357771436373393,0.7270005613422317,0.16297636125491174,0.6907429429805345,0.16880515741378233,217740.0,2359296,0.9128171763175016,0.8789850357839948,0.16828093469802172,0.4401805869074492,0.3965387509405568,0.24896001421122554,0.9173715029277814,0.016430660587824546,0.4431903686982694,0.07193445531473382
15,b1ae6787-1521-4b74-b079-85445b042230,tag,16521,1522,15977,16,0.001,0,7,mlp,0.0,roberta,roberta-base,1.7699775618891562,1.7722662091255188,0.9326941037295312,0.1643733266919868,0.9141891468986668,0.16880515741378233,305864.0,4718592,0.8458035133376708,0.7807417046193884,0.1918091137997113,0.3416102332580888,0.3009781790820166,0.2727180291513826,0.8575146389069617,0.0601398912279654,0.3506395786305493,0.09349538833239278
16,248d89bb-ae07-4e95-a304-1ba981255810,tag,16521,1522,15977,16,0.001,0,8,attn,0.0,roberta,roberta-base,1.8256184381823386,1.8337629040082295,0.7356078088941558,0.16297636125491174,0.6945609313387995,0.16880515741378233,206178.0,2359296,0.9089134677944047,0.8503578399479506,0.28060204252145005,0.43717080511662904,0.3686982693754703,0.3040865631907214,0.9121665582303188,0.012524571912042025,0.4439428141459744,0.046400967175302156
17,491eebdb-325e-458a-8a6e-d51d4707ad75,tag,16521,1522,15977,16,0.001,0,8,mlp,0.0,roberta,roberta-base,1.7675932088205892,1.767773687839508,0.9321960027395555,0.1643733266919868,0.910809288352006,0.16880515741378233,303426.0,4718592,0.845152895250488,0.7378009108653221,0.27812934433708114,0.3491346877351392,0.29721595184349137,0.23208528609092832,0.8679245283018868,0.12174498360112028,0.3619262603461249,0.1443881916766601
18,76d141d9-fe35-4dee-933c-eca71989b772,tag,16521,1522,15977,16,0.001,0,9,attn,0.0,roberta,roberta-base,1.8230793360740907,1.8290349046389263,0.7952348281669057,0.16297636125491174,0.7495149277085811,0.16880515741378233,217052.0,2359296,0.9134677944046844,0.8698763825634352,0.16667712378517405,0.43416102332580886,0.3897667419112114,0.23705285433273374,0.9186727391021471,0.013476733503670528,0.44093303235515424,0.05356406734974605
19,48fe5b2e-f0b5-4d0f-b98f-92b2f785ec10,tag,16521,1522,15977,16,0.001,0,9,mlp,0.0,roberta,roberta-base,1.762184896776753,1.7646919290224712,0.9340016188282174,0.1643733266919868,0.9115603680290417,0.16880515741378233,309141.0,4718592,0.8204294079375407,0.697462589459987,0.24480631325100644,0.3551542513167795,0.31753197893152746,0.13191038293888732,0.8542615484710475,0.09278219368214256,0.34838224228743414,0.09414358261028029
20,430c4ad8-0cb0-46ca-ac2d-c4c07dac5ac5,tag,16521,1522,15977,16,0.001,0,10,attn,0.0,roberta,roberta-base,1.808572478832737,1.8196133772532146,0.8486247115324643,0.16297636125491174,0.8015897853163924,0.16880515741378233,261609.0,2359296,0.9147690305790501,0.8562134027325959,0.24617400507532938,0.43340857787810383,0.39202407825432656,0.26321546613407637,0.9147690305790501,0.014980705822142363,0.4431903686982694,0.05122070082871873
21,91dc17c5-97c5-4d19-a3b3-1d7d985edc4d,tag,16521,1522,15977,16,0.001,0,10,mlp,0.0,roberta,roberta-base,1.765785651822244,1.7693626085917156,0.9359940227881203,0.1643733266919868,0.9136884271139764,0.16880515741378233,301111.0,4718592,0.867273910214704,0.7957059206245933,0.21178019814624674,0.3792325056433409,0.35741158765989467,0.12481996006675014,0.8815875081327261,0.04474384255741196,0.3852520692249812,0.07776760104188711
22,72bc007e-0d7d-45d7-888a-95b5d472ca0c,tag,16521,1522,15977,16,0.001,0,11,attn,0.0,roberta,roberta-base,1.8256945956137873,1.8368692994117737,0.7179567142768041,0.16297636125491174,0.6830443762909182,0.16880515741378233,243527.0,2359296,0.911515940143136,0.8932986337020169,0.07317713164786821,0.42437923250564336,0.4078254326561324,0.09281785906123613,0.9154196486662329,0.015365491381851821,0.435665914221219,0.038594305470440064
23,afbe95e7-a8ce-4363-b2e7-59983431b5d7,tag,16521,1522,15977,16,0.001,0,11,mlp,0.0,roberta,roberta-base,1.7762453190742,1.7812935908635457,0.9333167299670008,0.1643733266919868,0.9080553295362083,0.16880515741378233,324039.0,4718592,0.911515940143136,0.9011060507482108,0.06290478976267688,0.40632054176072235,0.38148984198645597,0.10099334372354683,0.9128171763175016,0.02254618618033812,0.41008276899924756,0.05718013054450891
