,model_id,task,train length,test length,batch_size,lr,data_seed,model_seed,target_layer,operation,probe index,mask_init,model path,train loss,test loss,knn dev acc,dev majority acc,knn test acc,test majority acc,full model knn dev acc,full model knn test acc,L0 Norm,L0 Max, vanilla acc IID, ablated acc IID,random ablate acc mean IID,random ablate acc std IID, vanilla acc Gen, ablated acc Gen,random ablate acc mean Gen,random ablate acc std Gen
10,f9381607-cd4f-48c8-b85c-de1531370de8,agreement,2000,1000,500,0.001,0,0,5,attn,-1,0.0,gpt2,0.6539434939622879,0.6569602191448212,0.7457457457457457,0.497997997997998,0.728,0.504,0.5485485485485485,0.541,59136.0,2359296,0.405,0.389,0.4122,0.017463103962354454,0.85,0.8,0.78,0.05099019513592786
11,82232d44-7f23-43fb-a714-d5a2468e8b9d,agreement,2000,1000,500,0.001,0,0,5,mlp,-1,0.0,gpt2,0.282091848552227,0.28314408659935,1.0,0.497997997997998,1.0,0.504,0.5470470470470471,0.547,528384.0,4718592,0.47,0.495,0.4396,0.026058395959843734,0.65,0.65,0.75,0.05477225575051661
12,a38311cc-064e-42d5-b8e0-b38e064a565d,agreement,2000,1000,500,0.001,0,0,6,attn,-1,0.0,gpt2,0.6047818511724472,0.6064375936985016,0.996996996996997,0.497997997997998,0.993,0.504,0.5945945945945946,0.621,155904.0,2359296,0.557,0.543,0.5474,0.03142355804169858,0.75,0.7,0.76,0.058309518948453015
13,eb1715ca-5037-434d-b6cb-46fe8f99e7b3,agreement,2000,1000,500,0.001,0,0,6,mlp,-1,0.0,gpt2,0.30476419627666473,0.30565133690834045,1.0,0.497997997997998,1.0,0.504,0.5785785785785785,0.576,513024.0,4718592,0.486,0.505,0.4862,0.01921874085365636,0.7,0.65,0.78,0.06782329983125268
14,698c2b59-7650-4288-9331-b664d5498180,agreement,2000,1000,500,0.001,0,0,7,attn,-1,0.0,gpt2,0.5367883890867233,0.5454716980457306,0.958958958958959,0.497997997997998,0.958,0.504,0.5770770770770771,0.574,239616.0,2359296,0.517,0.514,0.5184000000000001,0.011959933110180853,0.55,0.55,0.5900000000000001,0.04898979485566354
15,2661c8bc-bf48-438f-bd8a-77e14bafda72,agreement,2000,1000,500,0.001,0,0,7,mlp,-1,0.0,gpt2,0.30492784827947617,0.30551204085350037,1.0,0.497997997997998,1.0,0.504,0.7177177177177178,0.714,558336.0,4718592,0.484,0.571,0.49960000000000004,0.010836973747315263,0.55,0.75,0.6,0.1
16,a868fabd-8a08-4f47-ab07-def06d5c1e80,agreement,2000,1000,500,0.001,0,0,8,attn,-1,0.0,gpt2,0.581264078617096,0.5835217237472534,0.9874874874874875,0.497997997997998,0.981,0.504,0.6196196196196196,0.635,192000.0,2359296,0.511,0.507,0.5146000000000001,0.007499333303701076,0.7,0.8,0.6799999999999999,0.03999999999999998
17,59a7bc9b-b638-4059-a8d7-ae11a9f1a2cf,agreement,2000,1000,500,0.001,0,0,8,mlp,-1,0.0,gpt2,0.26991572231054306,0.2681846618652344,1.0,0.497997997997998,1.0,0.504,0.5430430430430431,0.542,496896.0,4718592,0.619,0.487,0.5998,0.03969584361113893,0.8,0.8,0.7999999999999999,0.05477225575051661
18,3b0d50e2-84cb-4a28-b2a0-d9a2e4ac8858,agreement,2000,1000,500,0.001,0,0,9,attn,-1,0.0,gpt2,0.5710361897945404,0.5753793120384216,0.9944944944944945,0.497997997997998,0.998,0.504,0.5955955955955956,0.586,263424.0,2359296,0.619,0.74,0.7118,0.05103097098821459,0.85,0.85,0.89,0.020000000000000018
19,4db1c8f6-f7ef-42a9-aea9-743e42c2f8f5,agreement,2000,1000,500,0.001,0,0,9,mlp,-1,0.0,gpt2,0.28167764842510223,0.281926766037941,1.0,0.497997997997998,1.0,0.504,0.6236236236236237,0.61,529152.0,4718592,0.608,0.517,0.6132000000000001,0.024894979413528365,0.65,0.55,0.6300000000000001,0.06000000000000001
20,a0d92a66-941f-4c2e-86ab-f41dbfd1858e,agreement,2000,1000,500,0.001,0,0,10,attn,-1,0.0,gpt2,0.5487870872020721,0.5526016056537628,0.9894894894894894,0.497997997997998,0.985,0.504,0.6321321321321322,0.603,242688.0,2359296,0.755,0.683,0.7376,0.02442621542523526,0.85,0.85,0.8600000000000001,0.03741657386773941
21,25c98dd9-8647-4782-9a66-a8f9f3bdf693,agreement,2000,1000,500,0.001,0,0,10,mlp,-1,0.0,gpt2,0.3152320683002472,0.31693433225154877,1.0,0.497997997997998,1.0,0.504,0.6166166166166166,0.613,576000.0,4718592,0.606,0.623,0.6123999999999999,0.03971699887957296,0.85,0.8,0.77,0.050990195135927854
22,8583aeff-7a59-4685-b9f9-1b73884bec82,agreement,2000,1000,500,0.001,0,0,11,attn,-1,0.0,gpt2,0.6152816861867905,0.6196756660938263,0.9259259259259259,0.497997997997998,0.922,0.504,0.6351351351351351,0.612,212736.0,2359296,0.803,0.7,0.7948000000000001,0.027959971387682046,0.6,0.6,0.67,0.0871779788708135
23,274b7e18-9233-483b-b5b3-ad2c0fd1db9f,agreement,2000,1000,500,0.001,0,0,11,mlp,-1,0.0,gpt2,0.23984943330287933,0.24201836436986923,1.0,0.497997997997998,1.0,0.504,0.6361361361361362,0.631,452352.0,4718592,0.61,0.644,0.6404,0.05460988921431723,0.85,0.8,0.74,0.066332495807108
