,model_id,task,train length,test length,batch_size,lr,data_seed,model_seed,target_layer,operation,probe index,mask_init,model path,train loss,test loss,knn dev acc,dev majority acc,knn test acc,test majority acc,full model knn dev acc,full model knn test acc,L0 Norm,L0 Max, vanilla acc IID, ablated acc IID,random ablate acc mean IID,random ablate acc std IID, vanilla acc Gen, ablated acc Gen,random ablate acc mean Gen,random ablate acc std Gen
21,1d1c41ca-c40c-4fa0-aab5-442b25e0c0fc,agreement,2000,1000,500,0.001,0,0,10,mlp,-1,0.0,gpt2-medium,0.31669170409440994,0.31520092487335205,1.0,0.497997997997998,1.0,0.504,0.6371371371371372,0.623,1434624.0,8388608,0.701,0.711,0.7214,0.06106586607917717,0.95,1.0,0.9800000000000001,0.024494897427831803
22,ad1bb847-a3b1-4bb7-8696-3126b5327c02,agreement,2000,1000,500,0.001,0,0,11,attn,-1,0.0,gpt2-medium,0.4555386155843735,0.46059104800224304,1.0,0.497997997997998,1.0,0.504,0.566066066066066,0.553,965632.0,4194304,0.714,0.647,0.7594000000000001,0.02951338679311477,1.0,1.0,1.0,0.0
23,6516d073-7ad7-4cf0-b0ba-f4938154cc74,agreement,2000,1000,500,0.001,0,0,11,mlp,-1,0.0,gpt2-medium,0.3576674908399582,0.3558652848005295,1.0,0.497997997997998,1.0,0.504,0.5415415415415415,0.537,1451008.0,8388608,0.579,0.579,0.656,0.050584582631469845,1.0,1.0,1.0,0.0
24,96fa3b8b-752b-48a4-9532-332df846960c,agreement,2000,1000,500,0.001,0,0,12,attn,-1,0.0,gpt2-medium,0.4518800303339958,0.4564463347196579,1.0,0.497997997997998,1.0,0.504,0.5805805805805806,0.586,1037312.0,4194304,0.621,0.659,0.6768000000000001,0.0402561796498376,1.0,1.0,1.0,0.0
25,f290ea5a-0d60-4df5-8dbe-c9ab2d2f584c,agreement,2000,1000,500,0.001,0,0,12,mlp,-1,0.0,gpt2-medium,0.358345627784729,0.3544561266899109,1.0,0.497997997997998,1.0,0.504,0.6336336336336337,0.613,1463296.0,8388608,0.591,0.622,0.615,0.02687749988373177,0.9,0.95,0.97,0.039999999999999994
26,93beeaf2-f80b-46d0-b306-9670a119e538,agreement,2000,1000,500,0.001,0,0,13,attn,-1,0.0,gpt2-medium,0.43916694819927216,0.441564679145813,1.0,0.497997997997998,1.0,0.504,0.6886886886886887,0.705,1001472.0,4194304,0.669,0.711,0.6834,0.02830971564675277,1.0,1.0,1.0,0.0
27,a8c0e887-4a0e-48f2-a631-4cecf893875e,agreement,2000,1000,500,0.001,0,0,13,mlp,-1,0.0,gpt2-medium,0.3261086791753769,0.3234398514032364,1.0,0.497997997997998,1.0,0.504,0.5945945945945946,0.574,1438720.0,8388608,0.673,0.678,0.6852,0.03543670413568393,1.0,1.0,1.0,0.0
28,dba842fd-9afb-4d65-9829-ff949b42b1a9,agreement,2000,1000,500,0.001,0,0,14,attn,-1,0.0,gpt2-medium,0.48331258445978165,0.4870237410068512,0.992992992992993,0.497997997997998,0.99,0.504,0.6546546546546547,0.649,1036288.0,4194304,0.712,0.704,0.699,0.017515707236649032,1.0,1.0,1.0,0.0
29,a6e30bf7-3ec2-451e-a8f3-bc2842f74913,agreement,2000,1000,500,0.001,0,0,14,mlp,-1,0.0,gpt2-medium,0.3276250958442688,0.3247690051794052,1.0,0.497997997997998,1.0,0.504,0.565065065065065,0.559,1514496.0,8388608,0.643,0.643,0.6895999999999999,0.017246448909848056,0.95,1.0,0.9800000000000001,0.024494897427831803
30,99a86a1d-3315-4ee2-97ee-ad635b686f23,agreement,2000,1000,500,0.001,0,0,15,attn,-1,0.0,gpt2-medium,0.5016654804348946,0.5037593245506287,1.0,0.497997997997998,1.0,0.504,0.5725725725725725,0.585,1011712.0,4194304,0.686,0.712,0.7196,0.02132228880772417,1.0,1.0,1.0,0.0
31,e1a70189-0240-4e11-bbb8-20ecf57087f8,agreement,2000,1000,500,0.001,0,0,15,mlp,-1,0.0,gpt2-medium,0.32676222920417786,0.32518383860588074,1.0,0.497997997997998,1.0,0.504,0.5640640640640641,0.562,1560576.0,8388608,0.541,0.536,0.5738000000000001,0.0345160832076874,1.0,1.0,1.0,0.0
32,a6df3001-db43-4597-bace-6ff7e3073525,agreement,2000,1000,500,0.001,0,0,16,attn,-1,0.0,gpt2-medium,0.4711492508649826,0.4760283976793289,0.996996996996997,0.497997997997998,0.992,0.504,0.6301301301301301,0.655,1012736.0,4194304,0.838,0.84,0.7859999999999999,0.04616925383845834,1.0,1.0,1.0,0.0
33,f09322f5-9116-4b07-a16e-4b7abff53669,agreement,2000,1000,500,0.001,0,0,16,mlp,-1,0.0,gpt2-medium,0.3213445395231247,0.32015448808670044,1.0,0.497997997997998,1.0,0.504,0.6396396396396397,0.642,1436672.0,8388608,0.661,0.643,0.6641999999999999,0.04187314174981381,1.0,1.0,1.0,0.0
34,b2f86322-3831-4c61-b666-1c4026f65b4b,agreement,2000,1000,500,0.001,0,0,17,attn,-1,0.0,gpt2-medium,0.5003513246774673,0.5028072595596313,1.0,0.497997997997998,1.0,0.504,0.6266266266266266,0.634,1032192.0,4194304,0.665,0.69,0.7065999999999999,0.036335106990347484,1.0,1.0,1.0,0.0
35,cd8cf764-01ae-4075-81e2-6e886c392ec8,agreement,2000,1000,500,0.001,0,0,17,mlp,-1,0.0,gpt2-medium,0.33852631598711014,0.3346361219882965,1.0,0.497997997997998,1.0,0.504,0.5530530530530531,0.554,1575936.0,8388608,0.683,0.651,0.736,0.030886890422961027,1.0,1.0,1.0,0.0
36,b4050ab4-f0c0-4afa-bc34-9e1205c34d53,agreement,2000,1000,500,0.001,0,0,18,attn,-1,0.0,gpt2-medium,0.4995197579264641,0.5001376122236252,0.996996996996997,0.497997997997998,0.996,0.504,0.6056056056056056,0.593,1038336.0,4194304,0.692,0.652,0.7323999999999999,0.043623846689626114,1.0,1.0,1.0,0.0
37,206ba383-6a3e-4d0b-99b7-3e99227b11f7,agreement,2000,1000,500,0.001,0,0,18,mlp,-1,0.0,gpt2-medium,0.31005001068115234,0.3101108968257904,1.0,0.497997997997998,1.0,0.504,0.5950950950950951,0.588,1548288.0,8388608,0.802,0.732,0.8039999999999999,0.01685229954635269,1.0,1.0,1.0,0.0
38,17b41567-852e-4edb-82d8-fc5332aea1a2,agreement,2000,1000,500,0.001,0,0,19,attn,-1,0.0,gpt2-medium,0.45637187361717224,0.4578601121902466,1.0,0.497997997997998,1.0,0.504,0.5905905905905906,0.595,1080320.0,4194304,0.823,0.82,0.7790000000000001,0.02369810118975778,1.0,1.0,1.0,0.0
39,b4a026f2-6c84-4776-8f7a-d2406d8077bc,agreement,2000,1000,500,0.001,0,0,19,mlp,-1,0.0,gpt2-medium,0.3148118630051613,0.3154955059289932,1.0,0.497997997997998,1.0,0.504,0.6426426426426426,0.645,1502208.0,8388608,0.844,0.825,0.7952,0.04368249077147501,1.0,1.0,1.0,0.0
40,112c63d1-200a-42bb-815f-fd65975bcb0f,agreement,2000,1000,500,0.001,0,0,20,attn,-1,0.0,gpt2-medium,0.45071595162153244,0.4541299343109131,1.0,0.497997997997998,1.0,0.504,0.6536536536536537,0.656,1121280.0,4194304,0.688,0.726,0.6978,0.02177521526874072,1.0,1.0,1.0,0.0
41,f959d4ea-74b3-428c-8763-c144b946e263,agreement,2000,1000,500,0.001,0,0,20,mlp,-1,0.0,gpt2-medium,0.30005253851413727,0.29906749725341797,1.0,0.497997997997998,1.0,0.504,0.6916916916916916,0.72,1391616.0,8388608,0.753,0.726,0.7554,0.07109880449065228,1.0,1.0,1.0,0.0
42,32693dc7-d339-4916-b746-f6d2ac9ff9e0,agreement,2000,1000,500,0.001,0,0,21,attn,-1,0.0,gpt2-medium,0.4645075798034668,0.46745556592941284,1.0,0.497997997997998,1.0,0.504,0.6346346346346347,0.662,1183744.0,4194304,0.722,0.755,0.7417999999999999,0.03663004231501791,1.0,1.0,1.0,0.0
43,f1be6afd-06c7-47b4-b068-4bf587fb239a,agreement,2000,1000,500,0.001,0,0,21,mlp,-1,0.0,gpt2-medium,0.29852718114852905,0.30051806569099426,1.0,0.497997997997998,0.999,0.504,0.6106106106106106,0.609,1496064.0,8388608,0.631,0.735,0.6418,0.03442324795832029,0.95,1.0,0.99,0.020000000000000018
44,4d17fdfc-c215-4c86-9ce5-29f8c58612fe,agreement,2000,1000,500,0.001,0,0,22,attn,-1,0.0,gpt2-medium,0.4258793517947197,0.42732515931129456,1.0,0.497997997997998,1.0,0.504,0.6531531531531531,0.637,1166336.0,4194304,0.761,0.752,0.7794,0.040760765449142394,1.0,1.0,1.0,0.0
45,370093c5-4f57-4560-8f40-3be4deeb6b37,agreement,2000,1000,500,0.001,0,0,22,mlp,-1,0.0,gpt2-medium,0.30461981892585754,0.3050181120634079,0.9994994994994995,0.497997997997998,0.998,0.504,0.7002002002002002,0.691,1505280.0,8388608,0.736,0.718,0.7609999999999999,0.03060718869808205,1.0,1.0,0.99,0.020000000000000018
46,ed22af40-9fe1-4d1d-9e7a-b6b1627587ff,agreement,2000,1000,500,0.001,0,0,23,attn,-1,0.0,gpt2-medium,0.4397614374756813,0.44050630927085876,1.0,0.497997997997998,1.0,0.504,0.6416416416416416,0.639,1110016.0,4194304,0.821,0.792,0.8164,0.01937627415165255,1.0,1.0,1.0,0.0
47,14acea8b-fea0-4535-995c-121b0e3544e8,agreement,2000,1000,500,0.001,0,0,23,mlp,-1,0.0,gpt2-medium,0.29658179730176926,0.3015204668045044,0.9994994994994995,0.497997997997998,0.999,0.504,0.8073073073073073,0.812,1374208.0,8388608,0.792,0.877,0.7943999999999999,0.04787734328468947,1.0,0.95,1.0,0.0
